states,counts_p4_1of50,counts_p4_2of50,counts_p4_3of50,counts_p4_4of50,counts_p4_5of50,counts_p4_6of50,counts_p4_7of50,counts_p4_8of50,counts_p4_9of50,counts_p4_10of50,counts_p4_11of50,counts_p4_12of50,counts_p4_13of50,counts_p4_14of50,counts_p4_15of50,counts_p4_16of50,counts_p4_17of50,counts_p4_18of50,counts_p4_19of50,counts_p4_20of50,counts_p4_21of50,counts_p4_22of50,counts_p4_23of50,counts_p4_24of50,counts_p4_25of50,counts_p4_26of50,counts_p4_27of50,counts_p4_28of50,counts_p4_29of50,counts_p4_30of50,counts_p4_31of50,counts_p4_32of50,counts_p4_33of50,counts_p4_34of50,counts_p4_35of50,counts_p4_36of50,counts_p4_37of50,counts_p4_38of50,counts_p4_39of50,counts_p4_40of50,counts_p4_41of50,counts_p4_42of50,counts_p4_43of50,counts_p4_44of50,counts_p4_45of50,counts_p4_46of50,counts_p4_47of50,counts_p4_48of50,counts_p4_49of50,counts_p4_50of50
001100,905.0,91,82.0,960.0,908.0,10.0,4,256,270,958.0,93.0,160.0,206.0,115,9,891.0,,899.0,97.0,9.0,2.0,963.0,902.0,152.0,507.0,273.0,533,913.0,92.0,134,4.0,890.0,88,996.0,963.0,910.0,59,83,90,225,70,3.0,226,317.0,892.0,123,56.0,70.0,634.0,48.0
010010,39.0,177,76.0,17.0,24.0,4.0,46,40,19,20.0,14.0,33.0,33.0,60,56,32.0,96.0,26.0,24.0,57.0,45.0,18.0,27.0,45.0,35.0,2.0,62,17.0,30.0,40,50.0,32.0,151,2.0,17.0,27.0,250,151,9,45,173,2.0,16,55.0,31.0,58,79.0,64.0,102.0,84.0
010000,28.0,8,1.0,22.0,30.0,,13,4,21,17.0,6.0,4.0,5.0,8,19,38.0,11.0,27.0,3.0,23.0,23.0,15.0,17.0,3.0,,11.0,76,30.0,1.0,4,25.0,39.0,8,3.0,24.0,25.0,12,30,7,1,2,18.0,6,1.0,37.0,5,11.0,,7.0,10.0
010011,13.0,261,104.0,11.0,16.0,424.0,712,32,182,16.0,744.0,529.0,566.0,482,400,17.0,330.0,19.0,733.0,681.0,686.0,15.0,26.0,518.0,194.0,279.0,24,14.0,761.0,227,690.0,14.0,271,7.0,11.0,11.0,283,398,101,521,393,483.0,483,312.0,22.0,292,567.0,105.0,,601.0
100000,10.0,94,8.0,5.0,16.0,18.0,43,13,35,4.0,,3.0,2.0,2,8,15.0,20.0,16.0,,39.0,47.0,4.0,7.0,52.0,5.0,49.0,43,11.0,,57,43.0,14.0,96,2.0,,14.0,27,6,2,1,6,23.0,8,9.0,11.0,53,,14.0,2.0,
000100,9.0,27,3.0,,9.0,46.0,4,3,39,,82.0,10.0,,21,3,5.0,,9.0,106.0,,1.0,,6.0,8.0,5.0,,110,9.0,75.0,1,,8.0,26,,1.0,7.0,36,2,11,1,13,2.0,16,22.0,13.0,1,10.0,7.0,,5.0
000101,8.0,20,54.0,,8.0,5.0,10,8,5,1.0,50.0,,,43,2,9.0,2.0,10.0,45.0,6.0,12.0,,1.0,7.0,11.0,7.0,19,11.0,57.0,40,9.0,12.0,12,2.0,,8.0,11,24,12,1,24,,2,2.0,6.0,11,53.0,62.0,2.0,40.0
010001,7.0,10,25.0,7.0,2.0,19.0,140,27,6,,3.0,155.0,80.0,151,182,9.0,39.0,9.0,,161.0,157.0,3.0,8.0,43.0,,,37,6.0,,6,145.0,8.0,15,,4.0,9.0,6,55,7,96,1,210.0,33,3.0,5.0,29,199.0,18.0,141.0,185.0
000000,2.0,11,1.0,,4.0,12.0,2,6,6,1.0,11.0,7.0,9.0,22,8,,,,,,2.0,1.0,,,1.0,2.0,11,,,15,3.0,,12,1.0,,,28,16,24,13,25,33.0,2,5.0,1.0,1,5.0,2.0,,2.0
000010,2.0,8,15.0,,1.0,41.0,1,10,12,,6.0,,4.0,21,2,,13.0,2.0,,1.0,2.0,,1.0,7.0,11.0,13.0,1,3.0,,8,3.0,1.0,8,,,,11,3,3,8,14,11.0,6,,,6,2.0,9.0,,5.0
001000,1.0,55,44.0,1.0,,57.0,1,437,13,5.0,1.0,51.0,6.0,8,6,1.0,20.0,1.0,,,,2.0,14.0,59.0,27.0,296.0,76,,,23,,1.0,69,,1.0,3.0,216,141,502,5,198,3.0,98,62.0,2.0,42,,44.0,93.0,
100001,,150,68.0,,,331.0,25,7,211,,5.0,37.0,41.0,6,281,,410.0,1.0,2.0,20.0,24.0,,3.0,52.0,191.0,49.0,11,1.0,1.0,294,25.0,,148,8.0,,,32,28,74,39,35,178.0,79,20.0,,323,8.0,68.0,3.0,8.0
001010,,63,535.0,,6.0,27.0,3,165,195,1.0,2.0,33.0,27.0,74,4,7.0,48.0,5.0,,1.0,6.0,,10.0,36.0,2.0,30.0,14,7.0,,37,4.0,5.0,70,,,9.0,33,70,167,34,29,,18,164.0,4.0,28,4.0,558.0,15.0,4.0
000011,,47,8.0,,,17.0,11,12,1,1.0,1.0,2.0,41.0,9,4,,,,11.0,17.0,14.0,2.0,2.0,12.0,32.0,5.0,4,2.0,5.0,10,11.0,,45,3.0,1.0,1.0,13,3,10,31,14,49.0,16,31.0,,36,9.0,3.0,25.0,9.0
000001,,2,,1.0,,13.0,9,4,9,,6.0,,4.0,2,40,,35.0,,3.0,9.0,3.0,1.0,,30.0,3.0,8.0,3,,2.0,128,12.0,,5,,2.0,,7,14,5,3,27,9.0,15,21.0,,16,21.0,,,23.0
