states,counts_p3_1of50,counts_p3_2of50,counts_p3_3of50,counts_p3_4of50,counts_p3_5of50,counts_p3_6of50,counts_p3_7of50,counts_p3_8of50,counts_p3_9of50,counts_p3_10of50,counts_p3_11of50,counts_p3_12of50,counts_p3_13of50,counts_p3_14of50,counts_p3_15of50,counts_p3_16of50,counts_p3_17of50,counts_p3_18of50,counts_p3_19of50,counts_p3_20of50,counts_p3_21of50,counts_p3_22of50,counts_p3_23of50,counts_p3_24of50,counts_p3_25of50,counts_p3_26of50,counts_p3_27of50,counts_p3_28of50,counts_p3_29of50,counts_p3_30of50,counts_p3_31of50,counts_p3_32of50,counts_p3_33of50,counts_p3_34of50,counts_p3_35of50,counts_p3_36of50,counts_p3_37of50,counts_p3_38of50,counts_p3_39of50,counts_p3_40of50,counts_p3_41of50,counts_p3_42of50,counts_p3_43of50,counts_p3_44of50,counts_p3_45of50,counts_p3_46of50,counts_p3_47of50,counts_p3_48of50,counts_p3_49of50,counts_p3_50of50
000000,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
000001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000010,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000100,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,3.0,,,,,,,
000101,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
000110,8.0,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,4.0,,,,,2.0,,,,,,,
001000,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,4.0,,,,,,,
001001,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
001010,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,15.0,,,,,,,,,,,,
001100,12.0,84.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,110.0,85.0,,,4.0,,,,,,,81.0,,,,,88.0,3.0,,,,,,
001101,173.0,6.0,,,,,,88.0,,,,,,,,,,,,,,,,,,,,2.0,,,99.0,,,,,,,4.0,,,,,1.0,10.0,,,,,,
001110,81.0,223.0,,,,,,36.0,,,,,,,,,,,,,,,,,,,272.0,249.0,,,36.0,,,,,,,222.0,,,,,241.0,,,,,,,
010000,655.0,202.0,,,,,,245.0,,,,,,,,,,,,,,,,,,,70.0,193.0,,,251.0,,,,,,,195.0,,,,,98.0,1.0,,,,,,
100000,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,
100010,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
100100,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100110,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,3.0,,,,,6.0,,,,,,,
101000,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101010,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
101100,64.0,64.0,,,,,,243.0,,,,,,,,,,,,,,,,,,,22.0,53.0,,,236.0,,,,,,,76.0,,,,,28.0,,,,,,,
101110,7.0,420.0,1024.0,1024.0,1024.0,1024.0,1024.0,394.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,526.0,420.0,1024.0,1024.0,384.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,420.0,1024.0,1024.0,1024.0,1024.0,543.0,1010.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0
