states,counts_p3_1of50,counts_p3_2of50,counts_p3_3of50,counts_p3_4of50,counts_p3_5of50,counts_p3_6of50,counts_p3_7of50,counts_p3_8of50,counts_p3_9of50,counts_p3_10of50,counts_p3_11of50,counts_p3_12of50,counts_p3_13of50,counts_p3_14of50,counts_p3_15of50,counts_p3_16of50,counts_p3_17of50,counts_p3_18of50,counts_p3_19of50,counts_p3_20of50,counts_p3_21of50,counts_p3_22of50,counts_p3_23of50,counts_p3_24of50,counts_p3_25of50,counts_p3_26of50,counts_p3_27of50,counts_p3_28of50,counts_p3_29of50,counts_p3_30of50,counts_p3_31of50,counts_p3_32of50,counts_p3_33of50,counts_p3_34of50,counts_p3_35of50,counts_p3_36of50,counts_p3_37of50,counts_p3_38of50,counts_p3_39of50,counts_p3_40of50,counts_p3_41of50,counts_p3_42of50,counts_p3_43of50,counts_p3_44of50,counts_p3_45of50,counts_p3_46of50,counts_p3_47of50,counts_p3_48of50,counts_p3_49of50,counts_p3_50of50
110000,606.0,,,,,,617.0,,,618,,,,590,,,,,,,631,,,,,,,617.0,593,,,,,,,,,,,,,,622.0,,,621,,605,,
110100,202.0,1024.0,1024.0,1024.0,1024.0,1024.0,192.0,1024.0,1024.0,195,1024.0,1024.0,1024.0,220,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,195,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,202.0,218,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,184.0,1024.0,1024.0,173,1024.0,216,1024.0,1024.0
010010,87.0,,,,,,77.0,,,76,,,,71,,,,,,,73,,,,,,,83.0,71,,,,,,,,,,,,,,90.0,,,91,,73,,
100100,48.0,,,,,,43.0,,,33,,,,30,,,,,,,36,,,,,,,43.0,37,,,,,,,,,,,,,,40.0,,,57,,38,,
100000,25.0,,,,,,20.0,,,24,,,,34,,,,,,,32,,,,,,,21.0,30,,,,,,,,,,,,,,27.0,,,18,,41,,
000000,14.0,,,,,,15.0,,,11,,,,18,,,,,,,11,,,,,,,11.0,16,,,,,,,,,,,,,,8.0,,,10,,12,,
001000,14.0,,,,,,23.0,,,19,,,,20,,,,,,,7,,,,,,,15.0,14,,,,,,,,,,,,,,17.0,,,13,,15,,
010000,13.0,,,,,,11.0,,,12,,,,16,,,,,,,16,,,,,,,8.0,14,,,,,,,,,,,,,,16.0,,,9,,4,,
000100,10.0,,,,,,18.0,,,22,,,,17,,,,,,,14,,,,,,,20.0,22,,,,,,,,,,,,,,15.0,,,25,,10,,
010100,4.0,,,,,,7.0,,,8,,,,5,,,,,,,6,,,,,,,2.0,5,,,,,,,,,,,,,,4.0,,,4,,3,,
000010,1.0,,,,,,1.0,,,2,,,,1,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,1.0,,,2,,4,,
000001,,,,,,,,,,4,,,,2,,,,,,,1,,,,,,,2.0,2,,,,,,,,,,,,,,,,,1,,3,,
